event_id,selection_group,origin_time_utc,event_lat,event_lon,event_depth_km,source_x_km,source_y_km,source_z_km,magnitude,rms_s,phases,network,station,location,channel,station_lat,station_lon,receiver_x_km,receiver_y_km,pick_time_utc,travel_time_s,xml_file,n_picks,gap_deg,error_depth_km,quality_score
SGC2023saovgs,domain_20_120,2023-09-13T06:21:35.570000Z,7.040833333,-73.41033333,119.03,-45.33782712719138,4.545566629560015,119.03,1.690888902,0.3,19,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2023-09-13T06:21:51.992517Z,16.422517,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023saovgs.xml,4,,,-0.9273332940000003
SGC2023aarcxm,domain_20_120,2023-01-01T08:36:17.320000Z,6.675166667,-73.636,109.06,-70.27179111405233,-36.16044662955999,109.06,1.684761014,0.6,22,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-01-01T08:36:33.830422Z,16.510422,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023aarcxm.xml,4,,,-0.9457169579999984
SGC2022zqushg,domain_20_120,2022-12-30T06:05:13.949999Z,7.199333333,-73.80583333,35.74,-89.03671609827278,22.189786629560025,35.74,1.01714134,0.4,21,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-12-30T06:05:19.959341Z,6.009342,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022zqushg.xml,5,,,-0.9485759800000011
SGC2025zrrqah,domain_20_120,2025-12-30T17:37:20.219999Z,6.530833333,-73.508,28.9,-56.12904070116118,-52.22763337043996,28.9,1.671686752,0.4,20,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-12-30T17:37:26.636407Z,6.416408,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025zrrqah.xml,5,,,-0.9849397440000018
SGC2023iywhuy,domain_20_120,2023-05-07T20:31:07.660000Z,7.318666667,-73.97616667,82.0,-107.85688730619553,35.47397337043995,82.0,1.634189615,0.7,23,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-05-07T20:31:19.949674Z,12.289674,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023iywhuy.xml,4,,,-1.0974311550000024
SGC2023cvqvao,domain_20_120,2023-02-10T02:53:51.500000Z,7.19,-73.80416667,31.37,-88.8525664388734,21.150800000000043,31.37,0.9287051901,0.5,22,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-02-10T02:53:57.072248Z,5.572248,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023cvqvao.xml,4,,,-1.213884429700002
SGC2023urreja,domain_20_120,2023-10-20T21:41:17.820000Z,6.417833333,-74.292,74.76,-142.75338698012,-64.80679337044,74.76,1.582830558,0.4,20,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-10-20T21:41:26.150938Z,8.330938,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023urreja.xml,4,,,-1.2515083259999997
SGC2026bkcbei,domain_20_120,2026-01-20T15:42:48.520000Z,6.544833333,-73.60916667,111.8,-67.30697010673376,-50.66915337044003,111.8,1.57997885,0.4,20,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2026-01-20T15:43:04.895534Z,16.375534,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026bkcbei.xml,4,,,-1.2600634500000005
SGC2026cbmdpr,domain_20_120,2026-01-30T03:03:26.480000Z,6.534166667,-73.59133333,116.19,-65.33656013291994,-51.85656662955999,116.19,1.578087191,0.5,21,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2026-01-30T03:03:42.487974Z,16.007974,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026cbmdpr.xml,4,,,-1.2657384269999987
SGC2024oosjpv,domain_20_120,2024-07-25T07:25:58.530000Z,6.7565,-73.45683333,119.38,-50.475623175623895,-27.106420000000004,119.38,1.574009319,0.6,22,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-07-25T07:26:14.702024Z,16.172024,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024oosjpv.xml,5,,,-1.2779720429999983
SGC2023wcgzpz,domain_20_120,2023-11-09T20:19:42.009999Z,6.296333333,-74.01866667,31.81,-112.55272240422623,-78.33217337044002,31.81,1.568442955,0.3,19,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2023-11-09T20:19:51.419563Z,9.409564,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023wcgzpz.xml,4,,,-1.2946711350000015
SGC2023vnwxtt,domain_20_120,2023-11-02T00:13:08.689999Z,6.937166667,-74.09283333,63.91,-120.74741428967779,-6.9946066295600415,63.91,1.566581945,0.8,24,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-11-02T00:13:18.801893Z,10.111894,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023vnwxtt.xml,4,,,-1.3002541649999984
SGC2023ddhfnc,domain_20_120,2023-02-14T06:40:05.370000Z,6.4735,-73.65183333,117.05,-72.02121950776355,-58.60998000000004,117.05,1.551779628,0.6,22,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-02-14T06:40:22.778405Z,17.408405,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023ddhfnc.xml,4,,,-1.344661116000001
SGC2026dganiz,domain_20_120,2026-02-15T18:31:25.230000Z,6.762166667,-73.52566667,115.93,-58.0810352670758,-26.47560662956002,115.93,1.551282576,0.3,19,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2026-02-15T18:31:41.020467Z,15.790467,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026dganiz.xml,4,,,-1.3461522720000012
SGC2022wzjitd,domain_20_120,2022-11-22T10:13:32.780000Z,6.374666667,-73.627,112.13,-69.27737897564587,-69.61210662956003,112.13,1.531219534,0.5,21,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2022-11-22T10:13:48.449006Z,15.669006,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022wzjitd.xml,4,,,-1.4063413979999986
SGC2024cneajl,domain_20_120,2024-02-05T11:52:00.930000Z,7.6935,-73.74833333,40.94,-82.68352743623134,77.20042000000002,40.94,1.509141584,0.2,18,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-02-05T11:52:13.855735Z,12.925735,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024cneajl.xml,4,,,-1.4725752479999983
SGC2025pnazkt,domain_20_120,2025-08-08T13:33:41.890000Z,7.217833333,-73.516,32.75,-57.01296260196796,24.24920662955997,32.75,1.498939185,0.4,20,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-08-08T13:33:48.851172Z,6.961172,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025pnazkt.xml,5,,,-1.5031824450000002
SGC2026asxhkz,domain_20_120,2026-01-11T07:03:07.679999Z,6.289333333,-73.65033333,108.89,-71.8554841513617,-79.11141337043999,108.89,1.49663948,0.7,23,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2026-01-11T07:03:23.549200Z,15.869201,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026asxhkz.xml,4,,,-1.5100815599999997
SGC2024plglxp,domain_20_120,2024-08-06T14:09:30.359999Z,7.4145,-73.4825,111.98,-53.3115396423437,46.14214000000003,111.98,1.486981684,0.2,18,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-08-06T14:09:48.445506Z,18.085507,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024plglxp.xml,4,,,-1.5390549480000004
SGC2024ajhwbu,domain_20_120,2024-01-06T01:37:05.580000Z,6.847666667,-73.445,116.82,-49.168155732316066,-16.957746629559956,116.82,1.464988917,0.2,18,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-01-06T01:37:21.663846Z,16.083846,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ajhwbu.xml,4,,,-1.6050332490000017
SGC2023vhbpbg,domain_20_120,2023-10-29T07:02:34.039999Z,7.207166667,-74.36116667,55.03,-150.3956287824702,23.061793370440007,55.03,1.459579865,0.6,22,CM,PTB,00,HHZ,6.54,-74.46,-161.31574689703876,-51.20719999999999,2023-10-29T07:02:46.320761Z,12.280762,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023vhbpbg.xml,4,,,-1.621260405000001
SGC2022vvaspr,domain_20_120,2022-11-05T21:39:10.890000Z,7.624,-73.76666667,93.13,-84.70918252884734,69.46367999999995,93.13,1.457138862,0.4,20,CM,VMM07,00,HHZ,7.36,-73.85,-93.91670196060453,40.07520000000003,2022-11-05T21:39:24.439134Z,13.549134,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022vvaspr.xml,4,,,-1.6285834139999977
SGC2022yesuam,domain_20_120,2022-12-09T12:16:55.369999Z,6.343333333,-73.64716667,102.21,-71.50559913556202,-73.10013337043996,102.21,1.433282935,0.6,22,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2022-12-09T12:17:12.256415Z,16.886416,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022yesuam.xml,4,,,-1.7001511950000001
SGC2025uxswrv,domain_20_120,2025-10-24T04:59:35.990000Z,7.503333333,-74.00566667,77.41,-111.1163493154164,56.03106662955995,77.41,1.397010369,0.5,21,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-10-24T04:59:49.374928Z,13.384928,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025uxswrv.xml,5,,,-1.8089688929999994
SGC2023bdykyx,domain_20_120,2023-01-17T07:26:38.679999Z,6.607166667,-74.12433333,25.06,-124.22785677409956,-43.73020662955995,25.06,1.392343243,0.5,21,CM,PTB,00,HHZ,6.54,-74.46,-161.31574689703876,-51.20719999999999,2023-01-17T07:26:45.308214Z,6.628215,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023bdykyx.xml,5,,,-1.822970270999999
SGC2022ycfyzh,domain_20_120,2022-12-08T03:41:28.469999Z,6.725833333,-73.503,113.58,-55.576589513158126,-30.520233370440025,113.58,1.391954161,0.6,22,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-12-08T03:41:44.560468Z,16.090469,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022ycfyzh.xml,5,,,-1.8241375170000005
SGC2024rwlcgo,domain_20_120,2024-09-10T00:11:07.461441Z,6.756742053,-73.29234602,115.8203125,-32.301381211422104,-27.079474660040002,115.8203125,2.057680931,0.8,23,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2024-09-10T00:11:24.780808Z,17.319367,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024rwlcgo.xml,5,,,-1.8269572069999995
SGC2026czgcvh,domain_20_120,2026-02-12T01:48:54.310000Z,7.394,-74.0915,78.36,-120.6000943411767,43.86008000000001,78.36,1.368166191,0.5,21,CM,VMM07,00,HHZ,7.36,-73.85,-93.91670196060453,40.07520000000003,2026-02-12T01:49:05.847040Z,11.53704,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026czgcvh.xml,5,,,-1.8955014269999992
SGC2024rholox,domain_20_120,2024-09-01T21:45:19.760000Z,7.810666667,-73.7085,31.16,-78.28233334010451,90.24341337043995,31.16,1.361823241,0.4,20,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-09-01T21:45:34.603607Z,14.843607,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024rholox.xml,4,,,-1.9145302770000008
SGC2025xnanbj,domain_20_120,2025-11-29T20:49:39.109999Z,6.390333333,-73.675,106.17,-74.58091038048026,-67.86809337044,106.17,1.354682247,0.4,20,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-11-29T20:49:54.561607Z,15.451608,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025xnanbj.xml,4,,,-1.9359532590000015
SGC2026eerlzu,domain_20_120,2026-03-01T04:50:11.220000Z,6.5425,-73.578,114.58,-63.863357333211844,-50.92889999999995,114.58,1.353261868,0.4,20,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2026-03-01T04:50:27.221674Z,16.001674,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026eerlzu.xml,4,,,-1.9402143960000018
SGC2022zdjlqx,domain_20_120,2022-12-22T22:27:33.039999Z,6.954,-73.43,32.52,-47.510802168306896,-5.120720000000029,32.52,1.348410904,0.6,22,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-12-22T22:27:39.304647Z,6.264648,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022zdjlqx.xml,5,,,-1.9547672879999993
SGC2024dojoro,domain_20_120,2024-02-20T07:40:19.030000Z,7.307333333,-73.3685,110.54,-40.71565255586207,34.21234662955998,110.54,1.310307344,0.3,19,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2024-02-20T07:40:34.993497Z,15.963497,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024dojoro.xml,4,,,-2.069077968000002
SGC2025xsxeym,domain_20_120,2025-12-03T01:36:35.020000Z,7.309666667,-73.9885,31.12,-109.21959986830397,34.472093370440014,31.12,1.263443083,0.2,18,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-12-03T01:36:43.317350Z,8.29735,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025xsxeym.xml,5,,,-2.209670751000001
SGC2024tcjkzg,domain_20_120,2024-09-27T09:44:06.719999Z,7.210166667,-73.81733333,29.72,-90.30735383068075,23.39575337044002,29.72,1.226605088,0.4,20,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-09-27T09:44:12.515763Z,5.795764,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024tcjkzg.xml,5,,,-2.3201847360000016
SGC2023bjhhmw,domain_20_120,2023-01-20T05:16:13.130000Z,6.396833333,-74.0715,86.38,-118.3902895891629,-67.14451337044,86.38,1.168136644,0.4,20,CM,PTB1,00,HHZ,6.53321,-74.45888,-161.19199783092594,-51.96306279999995,2023-01-20T05:16:25.968969Z,12.838969,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023bjhhmw.xml,4,,,-2.4955900679999985
SGC2023sqepsi,domain_20_120,2023-09-21T18:25:02.180000Z,6.270333333,-73.5195,114.74,-57.39967843356916,-81.22649337044,114.74,1.743139658,0.6,21,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-09-21T18:25:19.128393Z,16.948393,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023sqepsi.xml,4,,,-2.770581026000002
SGC2025tfaske,domain_20_120,2025-09-29T20:34:35.759999Z,6.407166667,-73.63416667,118.81,-70.06922604675219,-65.99420662955997,118.81,1.722565901,0.5,20,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-09-29T20:34:52.624989Z,16.86499,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025tfaske.xml,4,,,-2.8323022969999982
SGC2023vcepsh,domain_20_120,2023-10-26T15:11:28.059999Z,6.527666667,-73.5895,118.11,-65.13399506561981,-52.580146629559984,118.11,1.709119399,0.2,17,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-10-26T15:11:45.103764Z,17.043765,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023vcepsh.xml,5,,,-2.8726418030000005
SGC2025orkxht,domain_20_120,2025-07-27T18:53:54.329999Z,7.4905,-73.3935,119.85,-43.4779084958805,54.60245999999999,119.85,1.692246769,0.5,20,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-07-27T18:54:11.169292Z,16.839293,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025orkxht.xml,5,,,-2.9232596929999985
SGC2023trdyfr,domain_20_120,2023-10-06T11:05:34.710000Z,6.2605,-73.75833333,106.58,-83.78842981223903,-82.32113999999996,106.58,1.682152569,0.3,18,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-10-06T11:05:52.305197Z,17.595197,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023trdyfr.xml,4,,,-2.953542292999998
SGC2023xyysmz,domain_20_120,2023-12-06T08:49:20.280000Z,6.515333333,-73.87766667,38.3,-96.97359890252525,-53.95309337043999,38.3,1.010853293,0.4,20,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2023-12-06T08:49:28.262209Z,7.982209,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023xyysmz.xml,5,,,-2.967440120999999
SGC2022wzzmkc,domain_20_120,2022-11-22T18:20:32.399999Z,6.517166667,-73.58833333,111.96,-65.00508942011781,-53.74900662956003,111.96,1.675815927,0.5,20,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2022-11-22T18:20:46.409639Z,14.00964,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022wzzmkc.xml,5,,,-2.9725522190000007
SGC2024vugkde,domain_20_120,2024-11-04T11:25:53.560000Z,6.542333333,-73.52816667,118.36,-58.35726086107732,-50.94745337043997,118.36,1.669986046,0.4,19,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-11-04T11:26:09.878815Z,16.318815,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024vugkde.xml,4,,,-2.990041861999998
SGC2025tqfinq,domain_20_120,2025-10-05T22:43:14.429999Z,7.694666667,-73.77966667,37.61,-86.1455556176556,77.33029337043999,37.61,1.657818814,0.5,20,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-10-05T22:43:27.333342Z,12.903343,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025tqfinq.xml,5,,,-3.026543558
SGC2024ufcjzl,domain_20_120,2024-10-13T01:21:32.399999Z,6.511333333,-73.57716667,117.24,-63.771282503511365,-54.39837337044004,117.24,1.651199414,0.5,20,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-10-13T01:21:48.073516Z,15.673517,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ufcjzl.xml,4,,,-3.046401758000002
SGC2022yjuevm,domain_20_120,2022-12-12T06:21:55.270000Z,7.1805,-73.78583333,35.47,-86.82691134625898,20.093260000000036,35.47,0.9837509195,0.4,20,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-12-12T06:22:01.474360Z,6.20436,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022yjuevm.xml,4,,,-3.048747241499999
