event_id,n_picks,depth_km,azimuthal_gap_deg,min_local_rms_s,candidate_nodes,accepted_nodes_delta_0p20s,accepted_nodes_delta_0p10s,horizontal_uncertainty_0p20_km,depth_uncertainty_0p20_km,origin_time_uncertainty_0p20_s,horizontal_uncertainty_0p10_km,depth_uncertainty_0p10_km,origin_time_uncertainty_0p10_s
SGC2026dlwhzl,5,120.0,224.091,0.1995597699305521,125,11,3,20.0,30.0,1.0236072407211376,10.0,20.0,0.625269812315274
SGC2024vyayoy,4,120.0,285.073,0.09523898372446205,100,14,8,22.360679774997898,40.0,1.69788345290859,22.360679774997898,40.0,1.7122325426817766
SGC2025zgsatp,5,130.0,114.63000000000002,0.2900694418060409,125,16,10,14.142135623730951,40.0,1.1866492564402777,10.0,30.0,0.9743289445743969
SGC2023kkzdrr,4,90.0,254.161,0.037176750109139914,125,6,3,10.0,20.0,0.5884542991658062,0.0,20.0,0.42982520942021657
SGC2025pfhsaa,4,110.0,256.227,0.03739205186949258,125,16,7,28.284271247461902,40.0,1.6803289993604897,28.284271247461902,20.0,1.145827970382826
SGC2023hsuugo,5,80.0,266.29499999999996,0.32706825610524914,75,10,5,14.142138321129513,40.0,0.6557143896942516,14.142138321129513,30.0,0.48563478383825504
SGC2024arjmah,4,90.0,298.284,0.11439428100523866,75,14,7,22.360679774997898,40.0,1.5028749802216772,22.360679774997898,30.0,1.370908172377845
SGC2025vyades,5,130.0,190.00900000000001,0.35604732151366825,125,19,10,20.0,40.0,1.5896632620707043,10.000003814697266,40.0,1.5673700677659732
SGC2023tyngxs,5,120.0,193.469,0.21869365101833366,125,13,6,14.142135623730951,40.0,1.0830893722315569,10.0,30.0,1.0287826304574947
SGC2023ybxiie,4,110.0,213.64000000000001,0.12096062402112127,125,6,2,14.142135623730951,20.0,0.63659373128224,14.142135623730951,10.0,0.5170458811805334
SGC2026cdgslw,7,90.0,247.76500000000004,0.4997740362832814,125,21,7,22.360679774997898,40.0,1.5133095287470515,10.0,20.0,0.8093874991322841
SGC2024mxvzwt,5,130.0,159.08500000000004,0.14740384988528563,125,6,3,10.0,30.0,1.1331654398786744,0.0,20.0,0.8343136587060793
SGC2025kkydqe,4,120.0,209.552,0.08409154270065138,100,5,2,10.0,20.0,0.7630110564221486,0.0,10.0,0.40572070052526055
SGC2024ayozyy,5,100.0,274.568,0.28437927743819486,125,19,7,22.360679774997898,40.0,1.8252832321897565,22.360679774997898,20.0,1.2525569296228938
SGC2024qypuec,4,40.0,271.66499999999996,0.2457405016082279,100,13,6,22.360679774997898,30.0,1.022705885449844,22.360679774997898,20.0,0.7265922726969186
SGC2024sgzwpa,4,90.0,245.28000000000003,0.13925253983184466,125,9,4,14.142138321129513,30.0,0.6633585018891308,10.0,10.0,0.46108868817057175
SGC2024ppwbmn,4,120.0,195.38199999999998,0.07558647923674759,125,9,2,10.0,40.0,1.1273120212125167,0.0,10.0,0.5414583333096452
SGC2024syxjll,6,100.0,243.3,0.2113401949047583,125,12,6,22.360679774997898,40.0,0.8816480065614287,22.360679774997898,20.0,0.4894297496598189
SGC2025xaofpc,5,80.0,222.289,0.17830941158484243,75,6,3,10.0,20.0,0.7304577289095362,10.0,10.0,0.3785803458526929
SGC2023tkzqox,6,110.0,176.09199999999998,0.1367809890182943,125,7,5,10.0,30.0,0.8924266682269265,10.0,20.0,0.6782127246744782
SGC2025zlmjrr,7,100.0,207.56,0.23825475417102626,125,9,2,10.0,30.0,0.8972075363436987,0.0,10.0,0.4134927313163672
SGC2025syikfr,5,130.0,178.738,0.08418896515449632,125,7,2,22.36067892200566,30.0,0.717474405976561,9.999999046325684,10.0,0.5667104001765608
SGC2025tsswek,5,20.0,222.289,0.26212390913856176,45,2,2,0.0,10.0,0.1309266345396196,0.0,10.0,0.1309266345396196
SGC2022wfnivb,5,80.0,245.738,0.5687834491645832,125,22,12,22.360679774997898,40.0,1.5049594819543197,22.360679774997898,40.0,1.7113294279385298
SGC2023ylhwof,4,130.0,201.805,0.04996671690846819,125,4,2,0.0,30.0,1.1176000021200883,0.0,10.0,0.5245548048841808
SGC2023bdrunx,5,40.0,200.072,0.3419715141986668,125,8,4,22.360680627990142,30.0,0.4619145062937076,22.360680627990142,30.0,0.3891015223689365
SGC2022vspqxm,4,120.0,227.693,0.2130798982416036,75,9,2,14.142135623730951,30.0,0.8622918515234178,10.0,10.0,0.47261844769912464
SGC2024rjeiks,5,130.0,156.937,0.23891855393098904,125,16,7,20.0,30.0,1.1507821281051176,10.000003814697266,20.0,0.8365050129705107
SGC2026egmmcc,5,70.0,247.84499999999997,0.27912140220475495,125,15,5,22.360679774997898,40.0,0.6976618091516051,14.142135623730951,30.0,0.5065950357249281
SGC2023nknfaz,4,120.0,245.43599999999998,0.043964247106580125,125,9,4,14.142138321129513,40.0,1.2696724553649725,0.0,30.0,0.8818587793675742
SGC2022ylnlah,5,110.0,176.695,0.23231859186630383,125,8,7,10.0,30.0,0.8607254459584953,10.0,30.0,0.7935029085665317
SGC2025srnljh,4,140.0,146.37,0.07763312563745524,125,6,4,9.999999046325684,40.0,1.5875281615619248,0.0,30.0,1.2273030557148918
SGC2024vhhcvb,4,100.0,159.993,0.14523477637746293,125,3,2,0.0,20.0,0.670554013520346,0.0,10.0,0.4040034339445664
SGC2024nikoap,5,100.0,226.19799999999998,0.08087201507498268,125,6,3,10.0,20.0,0.805982362739357,0.0,20.0,0.5878423013724628
SGC2025emewkq,4,130.0,217.733,0.11895738382882609,125,11,6,14.142138321129513,40.0,1.5909022401811208,10.000003814697266,40.0,1.4968195296254225
SGC2024wucnsp,4,90.0,291.345,0.07043158068832214,100,14,5,22.360679774997898,40.0,1.7542920531384856,14.142135623730951,20.0,0.9355826347732977
SGC2025adgawm,4,130.0,245.43599999999998,0.029371386430049464,125,11,5,14.142138321129513,40.0,1.2379714492914684,0.0,40.0,1.2874275414601104
SGC2023qpxusz,6,110.0,159.08500000000004,0.29017745651345833,125,6,3,10.0,30.0,0.7467205825798958,0.0,20.0,0.6080637280468059
SGC2025rnxsja,4,100.0,271.331,0.20307303574191707,125,25,10,22.360681480982638,40.0,1.4051146671110697,22.360681480982638,40.0,1.2829601669733142
SGC2023xgguyd,4,110.0,221.19299999999998,0.09532494968106435,125,10,3,14.142135623730951,30.0,0.8256250340975794,10.0,10.0,0.4091468413801266
SGC2026bkmwgc,4,100.0,234.83100000000002,0.15817696808207451,100,11,7,22.360679774997898,30.0,0.5949664484796119,14.142135623730951,20.0,0.6054151478669696
SGC2023hojtot,4,130.0,212.43,0.21096844392102784,100,5,2,10.0,20.0,0.7292350658931449,10.0,10.0,0.5340009080832893
SGC2024turxke,6,30.0,251.935,0.2617490345829944,100,8,5,22.360679774997898,30.0,1.0414837757730604,22.360679774997898,20.0,0.9506587656403684
SGC2024smzpoe,5,20.0,207.444,0.45039336259178614,60,10,3,22.360679774997898,20.0,0.6651020957938708,14.142135623730951,10.0,0.08547832425808362
SGC2025jkbkfm,5,40.0,303.365,0.5263483298322514,75,25,11,28.284271247461902,40.0,1.6099236721058738,28.284271247461902,30.0,1.5641075641070803
SGC2023pszvnl,5,130.0,235.10500000000002,0.09231232463475728,125,13,8,20.0,40.0,1.6054118737242342,10.0,40.0,1.2202296288298387
SGC2024rkrrqk,5,50.0,229.012,0.3000651039264628,125,8,3,22.360679774997898,20.0,0.9180700391272058,14.142135623730951,10.0,0.3192246646113051
SGC2025kfkqev,5,70.0,134.252,0.2342399319642604,125,4,4,0.0,30.0,0.744435512895481,0.0,30.0,0.744435512895481
SGC2024rnjntu,5,120.0,89.89999999999998,0.40350644395314406,125,16,5,22.36067892200566,30.0,1.0875224070299163,22.36067892200566,20.0,0.6219424950061635
SGC2026edqjlj,5,110.0,176.09199999999998,0.19733434292723467,125,7,4,10.0,30.0,0.9526748696754282,10.0,10.0,0.4496453201803241
SGC2023dcdodo,4,130.0,159.08500000000004,0.15843989751444726,125,6,4,10.0,30.0,1.089224087192262,0.0,30.0,1.0523204237691663
SGC2022yfinto,4,30.0,211.277,0.13406671954943428,100,4,2,22.36067892200566,20.0,0.25203572631724086,22.36067892200566,0.0,0.35251265700880663
SGC2023baskzy,5,120.0,159.08500000000004,0.21358526744134704,125,9,6,22.360681480982638,30.0,1.049734762792308,10.0,20.0,0.8120965649926154
SGC2024ntrnpl,4,130.0,140.087,0.4184242140461817,125,7,4,28.28427327051083,20.0,0.7516070638332594,28.28427327051083,10.0,0.5079770914796083
SGC2023wqbzer,5,40.0,223.31300000000002,0.39276978573658183,75,9,3,10.0,40.0,0.5489688805897406,0.0,20.0,0.44739212141742085
SGC2025tikvgn,4,130.0,172.12699999999998,0.16775248147397684,125,7,6,10.0,30.0,1.0685833257872575,10.0,30.0,0.9693009620057534
SGC2023rwscaf,7,50.0,162.293,0.2818274195977118,125,4,2,0.0,30.0,0.6353239293724035,0.0,10.0,0.23258825903282698
SGC2025xemfbk,6,110.0,224.37399999999997,0.09508799244724626,125,4,3,0.0,30.0,0.8179619232902912,0.0,20.0,0.5701352441176452
SGC2024nhdefp,5,100.0,144.126,0.21745062253488784,125,7,4,14.142135623730951,20.0,0.7554024499439039,10.0,10.0,0.44724455795387197
SGC2024luhizq,4,120.0,216.729,0.13078250452627788,125,11,4,22.360681480982638,30.0,0.9034144983295053,10.0,20.0,0.6151114374821668
SGC2026efgvnz,7,20.0,129.043,0.40515174362318096,75,5,2,10.0,20.0,0.2625752271866135,0.0,10.0,0.18071655317426405
SGC2023ajhiqw,5,30.0,174.387,0.35213796423273686,100,3,2,0.0,20.0,0.2585520906649072,0.0,10.0,0.14037362708569834
SGC2023ixnvfh,5,60.0,255.97599999999997,0.21840314342051056,125,7,2,22.360679774997898,30.0,0.5960238412583041,22.360679774997898,10.0,0.0796472501715133
SGC2023akggpf,5,20.0,144.08,0.5516245451613171,75,9,5,14.142135623730951,20.0,0.3072313556611861,14.142135623730951,10.0,0.309611737041071
SGC2023uedali,6,120.0,188.95299999999997,0.1782170914444846,125,7,3,10.000000953674316,30.0,0.9604010613150933,0.0,20.0,0.7164441038235233
SGC2024cqtvdr,4,110.0,146.37,0.07730564609982842,125,6,4,10.0,40.0,1.3171164427634185,0.0,30.0,0.984848817614207
SGC2022vazlwu,5,50.0,203.01000000000002,0.2788682717961013,125,7,3,14.142136298080542,30.0,0.7276031004320406,14.142136298080542,10.0,0.5465180807833961
SGC2025uqqsgl,4,20.0,199.662,0.2916639433404533,75,7,4,22.360679774997898,20.0,0.7833368530226469,22.360679774997898,20.0,0.8623054567974605
SGC2025xmbslf,4,140.0,233.01600000000002,0.7027152183893113,75,19,6,28.284273944860335,40.0,1.1870969677451457,10.000003814697266,20.0,0.8825378873755074
SGC2024euduyo,4,120.0,243.53200000000004,0.17202864678277735,125,16,5,14.142135623730951,40.0,1.6012785680412214,14.142135623730951,40.0,1.665671679959379
SGC2022zkwwgd,6,30.0,208.66699999999997,0.2991970001006887,100,5,4,10.000000953674316,20.0,0.4542405054477766,10.000000953674316,20.0,0.3325161223169539
SGC2023tmuvoa,5,80.0,192.28200000000004,0.4818624718497092,125,9,5,10.0,30.0,0.8430683311699636,10.0,20.0,0.660481207894862
SGC2024ncgdah,5,140.0,122.03399999999999,0.15613065745875102,125,9,3,14.142135623730951,30.0,1.0615319675135009,0.0,20.0,0.8261422355427391
SGC2023anyqdm,5,130.0,131.03300000000002,0.22299510009873108,125,7,3,14.142135623730951,20.0,0.7117379211123883,14.142135623730951,10.0,0.47997951864600885
SGC2024olfafs,4,90.0,259.496,0.21096248628992237,100,8,1,14.142138321129513,30.0,0.451777461371047,14.142138321129513,0.0,0.0
SGC2022wdlvty,6,110.0,172.859,0.23647896506277483,125,8,5,10.0,30.0,1.11164365696971,10.0,20.0,0.746686665137712
SGC2024wjpela,4,90.0,285.073,0.07562150640606193,100,11,2,22.360679774997898,40.0,1.5923386792273184,10.0,0.0,0.37079274474021995
SGC2023yanbyr,4,100.0,196.402,0.07931991701511917,125,4,1,14.142135623730951,20.0,0.7116953534296269,9.999999046325684,0.0,0.0
SGC2023bgydgw,5,80.0,206.274,0.25264004647920657,125,8,4,22.360679774997898,30.0,0.8472511409471503,10.0,20.0,0.4787397583414121
SGC2025uxpuyq,5,120.0,159.08500000000004,0.1607342386682697,125,6,5,10.0,30.0,1.0157193802893334,10.0,20.0,0.7601376654365497
SGC2026dfnxfz,5,70.0,176.695,0.1599505364958266,125,4,2,0.0,30.0,0.9591150537105609,0.0,10.0,0.4307422451291103
SGC2023wmgznr,4,130.0,212.43,0.16763116734171715,100,14,8,22.360679774997898,40.0,1.2720328926296747,22.360679774997898,40.0,1.4493481878777246
SGC2023hxkbla,5,30.0,214.85999999999999,0.5425596564846501,100,12,3,22.360679774997898,30.0,0.6650825737964016,10.000000953674316,10.0,0.23299041928548914
SGC2024tyfezk,5,130.0,224.38600000000002,0.24966112779058297,75,8,3,10.0,30.0,1.158349501939364,0.0,20.0,0.8023950476787991
SGC2024qutdor,5,20.0,203.252,0.42784638862146296,75,5,4,14.142135623730951,10.0,0.6053128340872388,14.142135623730951,10.0,0.5192036738035325
SGC2023hubsum,4,80.0,231.555,0.2445718690044944,125,9,2,14.142135623730951,30.0,0.5402923859721699,10.0,10.0,0.3890703252445107
SGC2024thkzbo,4,130.0,156.937,0.13936136517230147,125,5,3,10.0,30.0,0.9663410070335458,0.0,20.0,0.7857945136860419
SGC2023yegipy,4,120.0,192.998,0.10701624706421718,125,7,4,10.0,30.0,1.0536536288567717,10.0,20.0,0.8210330199275664
SGC2022lejpvt,5,20.0,192.012,0.2897205759744129,75,2,2,0.0,10.0,0.24017218054799994,0.0,10.0,0.24017218054799994
SGC2024tdicgw,5,100.0,205.938,0.23131849474470817,125,11,6,14.142135623730951,30.0,0.8324400557680219,14.142135623730951,30.0,0.6883541169053612
SGC2023vgzpgp,5,90.0,254.978,0.6636718705937155,125,7,4,20.0,40.0,0.9801711277238933,20.0,30.0,0.6890992451684056
SGC2025orlgna,4,110.0,153.40800000000002,0.144181160575076,125,9,7,14.142138321129513,40.0,1.379583250715371,10.000003814697266,40.0,1.3298771218869754
SGC2022xogzqt,5,110.0,176.695,0.09755534261810261,125,6,2,10.0,20.0,0.7348505362661661,0.0,10.0,0.48829349055303695
SGC2025kskxla,4,120.0,217.12300000000005,0.15894452437845613,125,17,7,14.142135623730951,40.0,1.1861699332067654,10.0,40.0,1.2409947757414226
SGC2025vqovyv,4,110.0,285.073,0.062014904714255914,100,9,3,22.360679774997898,40.0,1.5424678914831405,22.360679774997898,20.0,1.567788407223383
SGC2023twvcky,4,50.0,173.027,0.3300505724491616,125,11,10,14.142135623730951,40.0,0.8794683574940689,14.142135623730951,40.0,0.841790748794936
SGC2024tlkoar,7,40.0,221.742,2.3097042487950876,125,24,10,22.360679774997898,40.0,1.0645519121746123,14.142135623730951,40.0,0.6236298001046507
SGC2023wplhpd,4,120.0,176.695,0.1342266240754705,125,7,6,10.0,30.0,1.0051462041322665,10.0,30.0,0.9687656537457086
SGC2025uhmjor,5,110.0,179.225,0.28550070054499527,125,14,8,14.142135623730951,30.0,1.0122107435196728,14.142135623730951,20.0,0.7540048250005855
SGC2022wmbjxm,4,140.0,212.43,0.09515397078318533,100,10,7,10.0,40.0,1.4112700131566116,10.0,30.0,1.0433412924198033
SGC2025khnfpp,5,70.0,157.75099999999998,0.16713225710097215,125,3,3,0.0,20.0,0.7052841782160295,0.0,20.0,0.7052841782160295
SGC2025cytqmz,5,60.0,310.937,0.24430730126687925,125,32,11,28.284271247461902,30.0,1.7582939371457578,22.360679774997898,20.0,1.8050793125026197
SGC2022wwfiss,5,120.0,183.503,0.10593401809039099,125,8,3,14.142135623730951,40.0,1.4053610353908141,10.0,10.0,0.47176413181950316
SGC2025yqvnxd,4,140.0,177.226,0.15253634862563542,125,13,8,22.360681480982638,40.0,1.3562557187216198,22.360681480982638,30.0,0.9804418577085321
SGC2026bddnen,6,100.0,241.792,0.13306960307033078,125,8,2,10.0,30.0,0.8853036788511418,0.0,10.0,0.25159389153499667
SGC2024tvrton,4,110.0,220.07399999999998,0.12610434570944043,125,10,3,22.360681480982638,30.0,0.7637602786071434,0.0,20.0,0.689614906327934
SGC2024ayphwr,4,90.0,298.095,0.7657940844600215,100,18,6,22.360679774997898,20.0,1.5246244782037333,14.142135623730951,10.0,1.306810567361775
SGC2025ttjisu,5,110.0,209.552,0.4118439048071614,100,17,9,14.142135623730951,40.0,0.9991001730245423,14.142135623730951,30.0,0.6499583291697593
SGC2024quyqgs,5,40.0,207.444,0.36632770856851693,100,10,4,14.142135623730951,30.0,0.7238161087877126,10.0,20.0,0.40445345508221614
SGC2023soaoza,4,50.0,308.09299999999996,0.08359496570865893,75,9,6,20.0,20.0,0.8241020784370716,20.0,10.0,0.8291282207340356
SGC2023qvlpaa,4,100.0,176.098,0.09457303654378442,125,4,2,10.0,20.0,0.526066967310192,10.0,10.0,0.3885253554044956
SGC2023qtcgzw,5,130.0,159.08500000000004,0.226810341670359,125,15,6,22.360681480982638,40.0,1.290294146122408,14.142138321129513,30.0,1.0962430477415572
SGC2026egpkvr,4,110.0,176.695,0.09452966013518185,125,5,2,10.0,20.0,0.6109319334771618,0.0,10.0,0.38450164447931234
SGC2025cpfhir,4,20.0,309.206,0.2544825690100805,75,8,4,22.360679774997898,0.0,1.9371004475933329,22.360679774997898,0.0,1.4762448331694538
SGC2025zhwqne,6,110.0,224.38600000000002,0.20287129644152332,75,8,3,14.142135623730951,30.0,0.9490120055084936,0.0,20.0,0.6017148834360009
SGC2023saiqgo,5,130.0,142.098,0.17466819770038658,125,7,3,10.0,30.0,1.0076215390864014,0.0,20.0,0.8043926092185736
SGC2023bxwlxf,5,140.0,200.784,0.17368428784366577,125,9,4,14.142138321129513,40.0,1.2897169527081778,0.0,30.0,1.0898682145629524
SGC2023quebrm,6,140.0,167.57,0.3529515500012698,125,22,15,22.360680627990142,40.0,1.3595866710338693,22.360680627990142,40.0,1.0841217011780058
SGC2025lzgncn,6,120.0,146.39800000000002,0.1804318402446196,125,6,2,10.0,30.0,1.1044207302218056,0.0,10.0,0.5518935344645062
SGC2023anotin,5,110.0,176.09199999999998,0.151048186924593,125,4,2,0.0,30.0,0.9935479910073864,0.0,10.0,0.4889830787994658
SGC2024nxbcqc,5,100.0,205.938,0.3042971858422769,125,17,6,22.360680627990142,40.0,1.0161536843794194,14.142135623730951,20.0,0.7362403877691722
SGC2024tvwcgn,5,120.0,266.904,0.2235635577835277,75,20,10,20.0,40.0,1.1800767422665912,10.0,40.0,0.9470029158431749
SGC2024phwfje,4,110.0,159.08500000000004,0.15390567710080796,125,8,3,10.000003814697266,30.0,1.00232375079312,0.0,20.0,0.6938948385448858
SGC2024qkmnda,6,100.0,210.75999999999996,0.7068286242091414,125,33,17,22.360680627990142,40.0,1.1069656835408361,22.36067892200566,40.0,0.9234033207089924
SGC2024qzedus,5,90.0,192.28200000000004,0.1710897691635675,125,8,3,10.0,40.0,0.9585720054886838,0.0,20.0,0.7139633595848555
SGC2024tntwnm,4,140.0,198.49200000000002,0.3365089679086092,125,8,3,22.360681480982638,20.0,0.8236756401531324,22.360681480982638,0.0,0.1361108016383465
SGC2026ayfedv,6,100.0,189.447,0.32792015202535957,125,13,6,22.360681480982638,30.0,0.9697856675043971,20.0,20.0,0.8750817608797045
SGC2024qrskqm,4,90.0,170.93400000000003,0.018073288007394973,125,2,1,14.142135623730951,10.0,0.4916330986739865,14.142135623730951,0.0,0.0
SGC2025ukomlv,5,140.0,125.82299999999998,0.11101388265529549,125,6,3,14.14213494938139,30.0,1.0080214214002508,0.0,20.0,0.878590756849182
SGC2025mmgeyr,4,70.0,317.671,0.14082179962087546,125,26,14,22.360680201494034,40.0,1.6053413293508456,20.0,40.0,1.3565723681032376
SGC2023qkgwlz,5,120.0,193.469,0.1363971944357207,125,10,5,10.0,40.0,1.2688187644230344,10.0,30.0,0.8780411253604655
SGC2024putmth,5,110.0,177.74899999999997,0.3230288649901627,125,8,3,10.0,30.0,0.828770430407053,10.0,20.0,0.8967382144842134
SGC2025zbojol,6,130.0,206.322,0.31323072855872847,125,29,12,22.360679774997898,40.0,1.3989975697113448,20.0,30.0,1.0653330716774285
SGC2023vfkklw,6,20.0,192.28200000000004,0.5168873510882587,75,8,2,22.360679774997898,20.0,0.6315392356789826,0.0,10.0,0.06879592890003128
SGC2024apmnec,4,140.0,147.353,0.0974931735923542,125,12,5,14.142138321129513,40.0,1.5686992178820722,10.0,30.0,1.0894747493297225
SGC2022zgaozs,4,60.0,170.93400000000003,0.06746924646001397,125,4,3,14.142135623730951,40.0,1.1113225915285558,14.142135623730951,30.0,0.9605682884814509
SGC2023qnydcm,5,120.0,142.098,0.13050321046225044,125,6,3,10.0,40.0,1.1306956062535602,0.0,20.0,0.7902170155255879
SGC2024redjqo,5,140.0,125.82299999999998,0.17857724872434105,125,12,3,14.14213494938139,40.0,1.3145538486253547,0.0,20.0,0.8168370557361473
SGC2022wmgihz,5,100.0,144.286,0.2238384535371066,125,10,5,14.142135623730951,40.0,1.2051456557802789,14.142135623730951,30.0,1.1861154293044665
SGC2024ovrchs,4,130.0,211.073,0.18349876901166065,125,8,2,28.284273944860335,20.0,0.6270965217827765,14.142138321129513,10.0,0.5327243343577175
SGC2025yymqxd,7,70.0,172.859,0.32344415272103455,125,3,2,0.0,20.0,0.4455402579327073,0.0,10.0,0.25022897236516695
SGC2024vsdtti,4,110.0,190.00900000000001,0.15591158550805911,125,11,4,14.142138321129513,40.0,1.371084566805443,10.000003814697266,30.0,1.1344837657179934
SGC2026abvgec,5,130.0,195.38199999999998,0.13676013178296645,125,10,5,10.0,30.0,1.2778078357231126,10.0,20.0,0.8570531781606963
SGC2024ltrkkx,4,90.0,185.594,0.15296319364840041,125,10,5,14.142135623730951,30.0,0.9163501203878084,14.142135623730951,10.0,0.4835047961781149
SGC2023schpto,4,130.0,227.693,0.05249530975134161,75,11,3,22.360679774997898,40.0,1.2262826909591724,0.0,20.0,0.8103170525009946
SGC2025zrwqey,4,90.0,186.127,0.20526719705072524,125,8,3,14.142136298080542,40.0,1.3832314222730713,0.0,20.0,0.7247266446811774
SGC2022xkexaq,5,110.0,146.753,0.12530131475512168,125,7,4,14.142138321129513,30.0,0.9987280728591977,10.0,20.0,0.6704244042710659
SGC2024djtxtd,4,20.0,293.861,0.45385188349732675,45,5,2,10.0,20.0,0.6399574565825185,0.0,10.0,0.08021811642962984
SGC2024fjnanq,4,20.0,245.77799999999996,0.22472489489003603,75,7,2,22.360679774997898,20.0,0.7213068184280952,0.0,10.0,0.11641022763929554
SGC2023ygurrr,5,20.0,246.094,0.29743004852778837,75,4,2,22.360679774997898,20.0,0.6144605133516412,22.360679774997898,20.0,0.009996125681936086
SGC2023shkuou,5,50.0,256.51500000000004,0.3352163879083376,125,14,7,22.360679774997898,40.0,1.1238713158637774,22.360679774997898,40.0,1.220636130624611
SGC2024nomyjk,4,100.0,195.38199999999998,0.2806036703381641,125,16,10,20.0,40.0,1.0537349661201427,10.0,40.0,1.0068163713223799
