event_id,round_preferred,n_picks_preferred,catalog_x_km_preferred,catalog_y_km_preferred,catalog_z_km_preferred,relocated_x_km_preferred,relocated_y_km_preferred,relocated_z_km_preferred,relocated_lat_preferred,relocated_lon_preferred,origin_time_shift_s_preferred,rms_before_s_preferred,rms_after_s_preferred,horizontal_shift_km_preferred,vertical_shift_km_preferred,total_shift_km_preferred,round_1d,n_picks_1d,catalog_x_km_1d,catalog_y_km_1d,catalog_z_km_1d,relocated_x_km_1d,relocated_y_km_1d,relocated_z_km_1d,relocated_lat_1d,relocated_lon_1d,origin_time_shift_s_1d,rms_before_s_1d,rms_after_s_1d,horizontal_shift_km_1d,vertical_shift_km_1d,total_shift_km_1d,run_horizontal_difference_km,run_vertical_difference_km,run_total_difference_km
SGC2024cchowc,2,4,-76.31575012207031,-66.20719909667969,120.0,-76.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.69070129433389,1.3203811173482567,0.1353114539809609,0.1351064018956033,10.0,-10.0,14.142135623730953,2,4,-66.31575012207031,-56.20719909667969,100.0,-66.31575012207031,-46.20719909667969,100.0,6.584915566864178,-73.60019556082159,0.4328645138931009,0.1492764372018253,0.0968236782140517,10.0,0.0,10.0,14.142135623730951,10.0,17.320508075688775
SGC2023vdeuqu,2,6,-76.31575012207031,-56.20719909667969,120.0,-76.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.69070129433389,0.6539313106169846,0.1240613493986533,0.0983005800816323,0.0,-10.0,10.0,2,6,-76.31575012207031,-66.20719909667969,120.0,-76.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.69070129433389,-0.8739877400773839,0.2712295025601362,0.2698091366841347,0.0,10.0,10.0,10.0,20.0,22.360679774997898
SGC2025yuaeko,2,7,-56.31574630737305,-76.20719909667969,120.0,-66.31575012207031,-76.20719909667969,130.0,6.315422214366873,-73.60019556082159,-0.645679146176807,0.5596117245003366,0.4465662520219607,10.000003814697266,10.0,14.142138321129512,2,7,-66.31575012207031,-76.20719909667969,120.0,-66.31575012207031,-76.20719909667969,130.0,6.315422214366873,-73.60019556082159,-0.8753738887996327,0.3656125493866541,0.3317107024287131,0.0,10.0,10.0,0.0,0.0,0.0
SGC2023wpfggw,2,4,-46.31574630737305,-56.20719909667969,120.0,-46.31574630737305,-56.20719909667969,120.0,6.495084449365076,-73.41918405927181,0.0225796840015917,0.2778326263673395,0.2778326263673395,0.0,0.0,0.0,2,4,-56.31574630737305,-56.20719909667969,110.0,-56.31574630737305,-56.20719909667969,120.0,6.495084449365076,-73.5096897927841,-0.8159030680642907,0.2377081297710012,0.2278915930652454,0.0,10.0,10.0,10.0,0.0,10.0
SGC2024rqrhyu,2,6,-56.31574630737305,43.79280090332031,110.0,-56.31574630737305,43.79280090332031,110.0,7.393395624356093,-73.5096897927841,0.0219336747229181,0.1519350937268,0.1519350937268,0.0,0.0,0.0,2,6,-56.31574630737305,43.79280090332031,130.0,-56.31574630737305,43.79280090332031,130.0,7.393395624356093,-73.5096897927841,0.0068546983338126,0.2075845400032489,0.2075845400032489,0.0,0.0,0.0,0.0,20.0,20.0
SGC2023szsrce,2,6,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-0.5282337937311343,0.3848860035014239,0.2198211549765156,14.142138321129512,10.0,17.320510278105544,2,6,-66.31575012207031,-46.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-0.7219998008771604,0.3753395823835989,0.337242704784517,0.0,10.0,10.0,10.0,0.0,10.0
SGC2023bbegtw,2,6,-36.31574630737305,3.792799949645996,130.0,-36.31574630737305,3.792799949645996,140.0,7.034071145792724,-73.32867832575951,-0.7874663296242908,0.2354595951068602,0.1913381840013564,0.0,10.0,10.0,2,6,-46.31574630737305,13.792799949645996,130.0,-46.31574630737305,13.792799949645996,140.0,7.123902263291825,-73.41918405927181,-0.8830194492863441,0.2768172567389038,0.1912712189276851,0.0,10.0,10.0,14.142135623730951,0.0,14.142135623730951
SGC2024pvhbhx,2,6,-106.31575012207033,3.792799949645996,100.0,-96.31575012207033,-6.207200050354004,110.0,6.944240028293622,-73.87171276135847,0.0442756905680452,0.2811938331123111,0.2621343644468763,14.142135623730953,10.0,17.320508075688775,2,6,-106.31575012207033,3.792799949645996,100.0,-106.31575012207033,-6.207200050354004,110.0,6.944240028293622,-73.96221849487077,-0.7029198443393483,0.2745883901698119,0.2190650658210355,10.0,10.0,14.142135623730953,10.0,0.0,10.0
SGC2025ttfsqr,2,5,-66.31575012207031,-56.20719909667969,120.0,-66.31575012207031,-56.20719909667969,130.0,6.495084449365076,-73.60019556082159,-0.9235463558822694,0.1108150845117528,0.0910138644051681,0.0,10.0,10.0,2,5,-66.31575012207031,-66.20719909667969,120.0,-66.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.60019556082159,-0.8234233271609064,0.1736290379225511,0.0774782311040139,0.0,10.0,10.0,10.0,0.0,10.0
SGC2025zehnkd,2,8,-56.31574630737305,-46.20719909667969,120.0,-56.31574630737305,-46.20719909667969,130.0,6.584915566864178,-73.5096897927841,-0.6694858536301354,0.3099175066877805,0.2631416601193109,0.0,10.0,10.0,2,8,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-0.7457502017157154,0.4830615467230162,0.3668867359927447,10.000003814697266,10.0,14.142138321129512,10.000003814697266,0.0,10.000003814697266
SGC2024qhoagm,2,5,-46.31574630737305,-36.20719909667969,130.0,-56.31574630737305,-36.20719909667969,140.0,6.67474668436328,-73.5096897927841,-0.8641050893329343,0.3643044753715506,0.1698193287514063,10.0,10.0,14.142135623730953,2,5,-56.31574630737305,-46.20719909667969,130.0,-56.31574630737305,-46.20719909667969,140.0,6.584915566864178,-73.5096897927841,-1.0105079812579518,0.3617396548424637,0.2389548521078544,0.0,10.0,10.0,10.0,0.0,10.0
SGC2024nturob,2,6,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-0.6085690286364649,0.3699960035266635,0.2411231921515547,14.142138321129512,10.0,17.320510278105544,2,6,-66.31575012207031,-46.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-0.8422391097643622,0.4572974983044393,0.2988884221349613,0.0,10.0,10.0,10.0,0.0,10.0
SGC2023qqbkoz,2,7,-76.31575012207031,-56.20719909667969,110.0,-76.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.69070129433389,-0.4954863959037894,0.2405474140368086,0.1992976345673821,0.0,10.0,10.0,2,7,-76.31575012207031,-66.20719909667969,110.0,-76.31575012207031,-66.20719909667969,120.0,6.405253331865975,-73.69070129433389,-0.7305843902465377,0.3682731915982195,0.2879944610873425,0.0,10.0,10.0,10.0,0.0,10.0
SGC2024ahysun,2,6,-56.31574630737305,-46.20719909667969,130.0,-56.31574630737305,-56.20719909667969,130.0,6.495084449365076,-73.5096897927841,-0.4452924111139591,0.191924570240362,0.171980521524934,10.0,0.0,10.0,2,6,-56.31574630737305,-46.20719909667969,130.0,-56.31574630737305,-46.20719909667969,120.0,6.584915566864178,-73.5096897927841,0.9701710190260612,0.2323880992261187,0.1821670095467004,0.0,-10.0,10.0,10.0,10.0,14.142135623730951
SGC2025eyrfhq,2,4,-56.31574630737305,-56.20719909667969,130.0,-66.31575012207031,-56.20719909667969,140.0,6.495084449365076,-73.60019556082159,-1.2714359170200904,0.3331613319699561,0.1491657064810229,10.000003814697266,10.0,14.142138321129512,2,4,-66.31575012207031,-56.20719909667969,130.0,-66.31575012207031,-66.20719909667969,140.0,6.405253331865975,-73.60019556082159,-1.4198676035738522,0.2231526397157449,0.1888255232292983,10.0,10.0,14.142135623730953,10.0,0.0,10.0
SGC2023pxypgd,2,4,-56.31574630737305,-66.20719909667969,130.0,-66.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.60019556082159,1.439094710720438,0.305765995588025,0.0593730732472852,14.142138321129512,-10.0,17.320510278105544,2,4,-66.31575012207031,-66.20719909667969,130.0,-66.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.60019556082159,0.1346328875405991,0.0666533561644135,0.0666533561644135,0.0,0.0,0.0,10.0,10.0,14.142135623730951
SGC2024ttfxap,2,5,-66.31575012207031,-66.20719909667969,110.0,-66.31575012207031,-66.20719909667969,120.0,6.405253331865975,-73.60019556082159,-0.7706907371323126,0.5579077566160943,0.4386285639004605,0.0,10.0,10.0,2,5,-66.31575012207031,-76.20719909667969,110.0,-66.31575012207031,-76.20719909667969,120.0,6.315422214366873,-73.60019556082159,-0.8836450279864287,0.700101325607398,0.5551865846068923,0.0,10.0,10.0,10.0,0.0,10.0
SGC2023lkxjhi,2,4,-96.31575012207033,-36.20719909667969,80.0,-106.31575012207033,-36.20719909667969,90.0,6.67474668436328,-73.96221849487077,-1.1500521590825237,0.253361399556018,0.1638021844443468,10.0,10.0,14.142135623730953,2,4,-96.31575012207033,-36.20719909667969,90.0,-96.31575012207033,-36.20719909667969,80.0,6.67474668436328,-73.87171276135847,0.9319651063644594,0.3162675282992556,0.3029618575174545,0.0,-10.0,10.0,10.0,10.0,14.142135623730951
SGC2025tpmfpc,2,5,-56.31574630737305,-36.20719909667969,120.0,-56.31574630737305,-36.20719909667969,130.0,6.67474668436328,-73.5096897927841,-0.9252112712160958,0.6037867271321238,0.4755144883947285,0.0,10.0,10.0,2,5,-56.31574630737305,-46.20719909667969,120.0,-56.31574630737305,-46.20719909667969,130.0,6.584915566864178,-73.5096897927841,-0.9772602537912788,0.8648422605893265,0.7225110687701927,0.0,10.0,10.0,10.0,0.0,10.0
SGC2024jfamll,2,4,-56.31574630737305,-36.20719909667969,130.0,-66.31575012207031,-36.20719909667969,140.0,6.67474668436328,-73.60019556082159,-1.1241436833521998,0.4087332897368009,0.3026632275989507,10.000003814697266,10.0,14.142138321129512,2,4,-56.31574630737305,-36.20719909667969,130.0,-66.31575012207031,-36.20719909667969,140.0,6.67474668436328,-73.60019556082159,-1.3041298263961068,0.3901869906692275,0.3782089507502817,10.000003814697266,10.0,14.142138321129512,0.0,0.0,0.0
SGC2024nfugmp,2,5,-56.31574630737305,-76.20719909667969,120.0,-56.31574630737305,-66.20719909667969,130.0,6.405253331865975,-73.5096897927841,-0.1144320216980148,0.5867863901011469,0.5004651298624929,10.0,10.0,14.142135623730953,2,5,-66.31575012207031,-76.20719909667969,120.0,-66.31575012207031,-76.20719909667969,130.0,6.315422214366873,-73.60019556082159,-0.981943183638009,0.5867073795063825,0.4963880860995938,0.0,10.0,10.0,14.142138321129513,0.0,14.142138321129513
SGC2026boggwn,2,8,-86.31575012207031,73.79280090332031,50.0,-86.31575012207031,63.79280090332031,60.0,7.573057859354296,-73.78120702784618,0.5353304905884775,0.5084408494169258,0.1951969917661135,10.0,10.0,14.142135623730953,2,8,-86.31575012207031,73.79280090332031,50.0,-86.31575012207031,63.79280090332031,60.0,7.573057859354296,-73.78120702784618,0.3648871825481317,0.5074507521320767,0.2662975788284646,10.0,10.0,14.142135623730953,0.0,0.0,0.0
SGC2024qzsggs,2,7,-66.31575012207031,-36.20719909667969,120.0,-66.31575012207031,-36.20719909667969,120.0,6.67474668436328,-73.60019556082159,0.0702584161108088,0.5182920114147802,0.5182920114147802,0.0,0.0,0.0,2,7,-66.31575012207031,-46.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-1.0321824933760195,0.580355613233985,0.4200416607886424,0.0,10.0,10.0,10.0,10.0,14.142135623730951
SGC2024ziqmow,2,5,-56.31574630737305,-36.20719909667969,100.0,-56.31574630737305,-26.207199096679688,90.0,6.764577801862382,-73.5096897927841,1.2960622589513378,0.2903705329146562,0.1501911884890299,10.0,-10.0,14.142135623730953,2,5,-56.31574630737305,-36.20719909667969,110.0,-66.31575012207031,-46.20719909667969,120.0,6.584915566864178,-73.60019556082159,-1.444414647682759,0.2403755895941788,0.209203419900511,14.142138321129512,10.0,17.320510278105544,22.360681480982638,30.0,37.416574887260325
SGC2023jlaadh,2,5,-56.31574630737305,-56.20719909667969,130.0,-66.31575012207031,-46.20719909667969,140.0,6.584915566864178,-73.60019556082159,-0.5093212167213004,0.2991297632338425,0.2094908495388696,14.142138321129512,10.0,17.320510278105544,2,5,-66.31575012207031,-56.20719909667969,130.0,-66.31575012207031,-56.20719909667969,140.0,6.495084449365076,-73.60019556082159,-0.8602549782531739,0.3417276044239488,0.2920316192623897,0.0,10.0,10.0,10.0,0.0,10.0
SGC2025zkhpfn,2,8,-126.31575012207033,-26.207199096679688,90.0,-126.31575012207033,-26.207199096679688,80.0,6.764577801862382,-74.14322996189536,0.8056206971349091,0.2275758018200444,0.106506884348227,0.0,-10.0,10.0,2,8,-136.3157501220703,-26.207199096679688,90.0,-126.31575012207033,-26.207199096679688,80.0,6.764577801862382,-74.14322996189536,1.3665237860069404,0.2639322853164688,0.2463709334922282,10.0,-10.0,14.142135623730953,0.0,0.0,0.0
SGC2025vrvdwd,2,5,-76.31575012207031,-46.20719909667969,100.0,-86.31575012207031,-56.20719909667969,110.0,6.495084449365076,-73.78120702784618,-1.556501885099154,0.2235431492171146,0.2109779186108416,14.142135623730953,10.0,17.320508075688775,2,5,-76.31575012207031,-46.20719909667969,100.0,-76.31575012207031,-46.20719909667969,100.0,6.584915566864178,-73.69070129433389,0.0251837391700657,0.1246116172302539,0.1246116172302539,0.0,0.0,0.0,14.142135623730951,10.0,17.320508075688775
SGC2026decsct,2,6,-56.31574630737305,43.79280090332031,110.0,-56.31574630737305,33.79280090332031,110.0,7.303564506856992,-73.5096897927841,0.5671024304735965,0.2480703688387794,0.181232748219198,10.0,0.0,10.0,2,6,-66.31575012207031,43.79280090332031,120.0,-56.31574630737305,33.79280090332031,130.0,7.303564506856992,-73.5096897927841,-0.2518673379036027,0.3354202509250421,0.1713105354039879,14.142138321129512,10.0,17.320510278105544,0.0,20.0,20.0
SGC2023mmdzfg,2,4,-56.31574630737305,-36.20719909667969,110.0,-66.31575012207031,-36.20719909667969,120.0,6.67474668436328,-73.60019556082159,-1.035631318014902,0.3547605813509257,0.1311912676636175,10.000003814697266,10.0,14.142138321129512,2,4,-56.31574630737305,-36.20719909667969,100.0,-56.31574630737305,-26.207199096679688,90.0,6.764577801862382,-73.5096897927841,1.383333449027801,0.2257089809041598,0.1372490261764414,10.0,-10.0,14.142135623730953,14.142138321129513,30.0,33.1662490537287
SGC2022ztphvc,2,5,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-36.20719909667969,120.0,6.67474668436328,-73.60019556082159,0.3703925819117195,0.4096325956512016,0.2007383442237609,14.142138321129512,0.0,14.142138321129512,2,5,-66.31575012207031,-46.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-0.7153367524508703,0.2423423566376418,0.1256975494329107,0.0,10.0,10.0,10.0,10.0,14.142135623730951
SGC2023qlzcry,2,5,-56.31574630737305,-26.207199096679688,130.0,-56.31574630737305,-36.20719909667969,140.0,6.67474668436328,-73.5096897927841,-0.939472676687842,0.3008695068907948,0.2422801911508628,10.0,10.0,14.142135623730953,2,5,-66.31575012207031,-26.207199096679688,110.0,-66.31575012207031,-26.207199096679688,120.0,6.764577801862382,-73.60019556082159,-0.7900766893283802,0.2434958648737998,0.2152318944259141,0.0,10.0,10.0,14.142138321129513,20.0,24.494898985175666
SGC2024syefqh,2,5,-66.31575012207031,-26.207199096679688,110.0,-66.31575012207031,-26.207199096679688,120.0,6.764577801862382,-73.60019556082159,-0.6076919856358547,0.3179373137529601,0.1988527267862524,0.0,10.0,10.0,2,5,-66.31575012207031,-36.20719909667969,110.0,-66.31575012207031,-36.20719909667969,120.0,6.67474668436328,-73.60019556082159,-1.080325935559273,0.475077562794821,0.3179971090522562,0.0,10.0,10.0,10.0,0.0,10.0
SGC2024lywexf,2,7,-56.31574630737305,-66.20719909667969,130.0,-66.31575012207031,-66.20719909667969,140.0,6.405253331865975,-73.60019556082159,-0.8413678663249833,0.4689987590374447,0.3235633552858994,10.000003814697266,10.0,14.142138321129512,2,7,-66.31575012207031,-66.20719909667969,130.0,-66.31575012207031,-66.20719909667969,140.0,6.405253331865975,-73.60019556082159,-0.7811177099110687,0.4347611139837052,0.3778820026358946,0.0,10.0,10.0,0.0,0.0,0.0
SGC2024absgdd,2,5,-46.31574630737305,-36.20719909667969,120.0,-46.31574630737305,-36.20719909667969,130.0,6.67474668436328,-73.41918405927181,-0.747725041612405,0.279636097478568,0.2603381496977827,0.0,10.0,10.0,2,5,-46.31574630737305,-36.20719909667969,120.0,-46.31574630737305,-26.207199096679688,110.0,6.764577801862382,-73.41918405927181,1.5205751328883252,0.3150704313156833,0.2960047699288746,10.0,-10.0,14.142135623730953,10.0,20.0,22.360679774997898
SGC2025ywgkqr,2,6,-56.31574630737305,-46.20719909667969,120.0,-56.31574630737305,-46.20719909667969,130.0,6.584915566864178,-73.5096897927841,-0.7820118888628382,0.3656443008517824,0.2905667255365676,0.0,10.0,10.0,2,6,-66.31575012207031,-46.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-0.9565993872638394,0.359099866035473,0.223839676114216,0.0,10.0,10.0,10.000003814697266,0.0,10.000003814697266
SGC2023sansnk,2,6,-56.31574630737305,-46.20719909667969,130.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,0.2346058373959465,0.2708377276412607,0.2419379742718318,14.142138321129512,0.0,14.142138321129512,2,6,-66.31575012207031,-46.20719909667969,130.0,-66.31575012207031,-46.20719909667969,140.0,6.584915566864178,-73.60019556082159,-0.7870682541103609,0.3190880151811275,0.3002177044179526,0.0,10.0,10.0,10.0,10.0,14.142135623730951
SGC2025dfwezb,2,4,-86.31575012207031,53.79280090332031,110.0,-86.31575012207031,43.79280090332031,120.0,7.393395624356093,-73.78120702784618,-0.0978524256511459,0.2685051515536275,0.2137651690609635,10.0,10.0,14.142135623730953,2,4,-86.31575012207031,53.79280090332031,110.0,-86.31575012207031,43.79280090332031,120.0,7.393395624356093,-73.78120702784618,-0.2896525817535682,0.3283471363765069,0.1795124875393205,10.0,10.0,14.142135623730953,0.0,0.0,0.0
SGC2026bfgwsv,2,7,-76.31575012207031,-56.20719909667969,120.0,-76.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.69070129433389,0.075469538762384,0.1514213152274645,0.1514213152274645,0.0,0.0,0.0,2,7,-76.31575012207031,-66.20719909667969,120.0,-76.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.69070129433389,-0.8341112200551528,0.2248380622995722,0.1259277769746649,0.0,10.0,10.0,10.0,10.0,14.142135623730951
SGC2024nnqpmk,2,5,-56.31574630737305,-76.20719909667969,120.0,-56.31574630737305,-76.20719909667969,130.0,6.315422214366873,-73.5096897927841,-0.3862549069192944,1.4132300595490603,1.3870927941823976,0.0,10.0,10.0,2,5,-56.31574630737305,-76.20719909667969,120.0,-56.31574630737305,-76.20719909667969,120.0,6.315422214366873,-73.5096897927841,-0.0525158245580819,1.516914977408639,1.516914977408639,0.0,0.0,0.0,0.0,10.0,10.0
SGC2024nxcose,2,5,-46.31574630737305,-6.207200050354004,120.0,-46.31574630737305,-6.207200050354004,130.0,6.944240028293622,-73.41918405927181,-1.0514204912507663,0.299220318565953,0.262110561222414,0.0,10.0,10.0,2,5,-46.31574630737305,-16.207199096679688,120.0,-56.31574630737305,-6.207200050354004,130.0,6.944240028293622,-73.5096897927841,-1.1696509545306348,0.5325410696513717,0.398665432104631,14.14213494938139,10.0,17.32050752508467,10.0,0.0,10.0
SGC2024zkuynn,2,5,-56.31574630737305,-36.20719909667969,110.0,-56.31574630737305,-26.207199096679688,100.0,6.764577801862382,-73.5096897927841,1.2500706864255182,0.223057903711751,0.1264062436410732,10.0,-10.0,14.142135623730953,2,5,-56.31574630737305,-36.20719909667969,120.0,-56.31574630737305,-36.20719909667969,110.0,6.67474668436328,-73.5096897927841,1.0172276900412085,0.1947830440350481,0.1732320333867509,0.0,-10.0,10.0,10.0,10.0,14.142135623730951
SGC2023wyuzqp,2,5,-66.31575012207031,-76.20719909667969,50.0,-66.31575012207031,-76.20719909667969,60.0,6.315422214366873,-73.60019556082159,-0.0356523260086696,0.7740973320773072,0.645597429214543,0.0,10.0,10.0,2,5,-66.31575012207031,-76.20719909667969,50.0,-66.31575012207031,-76.20719909667969,60.0,6.315422214366873,-73.60019556082159,-0.3324062945530741,0.9403564707034112,0.8600599484684686,0.0,10.0,10.0,0.0,0.0,0.0
SGC2025jnpzkk,2,5,-66.31575012207031,83.79280090332031,100.0,-66.31575012207031,73.79280090332031,90.0,7.662888976853399,-73.60019556082159,1.5601518923964903,0.3639777747751524,0.2934043148860443,10.0,-10.0,14.142135623730953,2,5,-76.31575012207031,83.79280090332031,110.0,-76.31575012207031,83.79280090332031,120.0,7.7527200943525,-73.69070129433389,-0.7068897965429812,0.3509228643991345,0.2822797982491087,0.0,10.0,10.0,14.142135623730951,30.0,33.166247903554
