event_id,selection_group,sgc_lat,sgc_lon,sgc_depth_km,sgc_rms_s,magnitude,phases,n_picks,final_event_rms_s,final_abs_residual_p90_s,final_n_equations,relocated_lat,relocated_lon,relocated_depth_km,rms_before_s,rms_after_s,horizontal_shift_km,vertical_shift_km,total_shift_km,origin_time_shift_s,rms_improvement_s,rms_improvement_percent,depth_change_km
SGC2025norboe,bucaramanga_nest,6.849333333,-73.379,122.56,0.8,2.268333689,70,6,0.13927941791314621,0.2071831836424671,6,6.854408919361483,-73.41918405927181,130.0,0.1368506080771314,0.1368506080771314,0.0,0.0,0.0,0.0331134418989549,0.6607205820868538,82.59007276085671,7.439999999999998
SGC2023abzyhw,domain_20_120,7.209333333,-73.65633333,96.05,0.7,2.109372645,62,5,0.040277357818979065,0.04939115046037012,5,7.123902263291825,-73.69070129433389,120.0,0.3310693231578263,0.1158672638324515,10.000000953674316,10.0,14.142136298080542,-0.3481622619836599,0.659722642181021,94.24609174014586,23.950000000000003
SGC2025fxnifg,domain_20_120,6.381666667,-73.48266667,115.55,0.8,2.304739917,70,5,0.14340704600224446,0.2286450983282684,5,6.584915566864178,-73.5096897927841,120.0,0.1999067877425068,0.1629314944794006,10.0,-10.0,14.142135623730953,1.392996761569627,0.6565929539977555,82.07411924971944,4.450000000000003
SGC2023hzgcnw,domain_20_120,6.577666667,-73.562,105.53,0.8,1.747378508,36,4,0.14369174167013776,0.20526698979300126,4,6.584915566864178,-73.60019556082159,120.0,0.1936908504544365,0.1936908504544365,0.0,0.0,0.0,0.1211994373235487,0.6563082583298623,82.03853229123278,14.469999999999999
SGC2023bryest,domain_20_120,6.560166667,-73.50833333,116.96,0.7,2.52821894,84,5,0.043991328462331454,0.0538784441891479,5,6.67474668436328,-73.60019556082159,140.0,0.2013456178303401,0.1218576140152779,14.142138321129512,10.0,17.320510278105544,-0.6473656123107077,0.6560086715376685,93.71552450538123,23.040000000000006
SGC2025woeyak,bucaramanga_nest,6.901166667,-73.312,127.57,0.8,2.478622016,90,6,0.14453243720491885,0.21029018253487658,6,6.854408919361483,-73.32867832575951,140.0,0.0938184879300079,0.0938184879300079,0.0,0.0,0.0,0.015219889873844,0.6554675627950812,81.93344534938514,12.430000000000007
SGC2023teoiha,domain_20_120,7.986833333,-73.96383333,76.56,0.9,3.443350302,97,7,0.24509228341471959,0.3320325507716299,7,7.662888976853399,-73.87171276135847,70.0,0.3048386697094355,0.2601624749939275,10.0,0.0,10.0,0.903765432867118,0.6549077165852805,72.76752406503117,-6.560000000000002
SGC2024luhizq,domain_20_120,6.5685,-73.535,112.0,0.8,1.86559809,33,4,0.1462246933447177,0.1987573791523178,4,6.584915566864178,-73.60019556082159,120.0,0.078047774212394,0.078047774212394,0.0,0.0,0.0,-0.0208375646031795,0.6537753066552824,81.7219133319103,8.0
SGC2025cxmmkz,domain_20_120,7.463666667,-73.40583333,110.52,0.8,2.160074129,67,5,0.14724851169698217,0.20864824014012054,5,7.393395624356093,-73.5096897927841,130.0,0.1888407825179927,0.1571403671867361,0.0,10.0,10.0,-0.5045542951039259,0.6527514883030179,81.59393603787723,19.480000000000004
SGC2022zaiput,domain_20_120,6.335,-73.58633333,114.62,0.8,1.685299317,45,4,0.1475118227606381,0.1680094964728173,4,6.315422214366873,-73.60019556082159,120.0,0.0489234662088684,0.0489234662088684,0.0,0.0,0.0,0.0416318819842675,0.6524881772393619,81.56102215492024,5.3799999999999955
SGC2025flalzb,domain_20_120,7.570333333,-73.5075,99.22,0.8,2.00986129,42,4,0.14850060346500676,0.2019895647109926,4,7.483226741855195,-73.60019556082159,100.0,0.1796336501042469,0.1516065761449675,0.0,-10.0,10.0,0.7039506847046368,0.6514993965349933,81.43742456687416,0.7800000000000011
SGC2022yfcina,domain_20_120,6.530333333,-73.48783333,119.66,0.8,2.964611249,101,4,0.14877704662453087,0.204849929405119,4,6.584915566864178,-73.60019556082159,140.0,0.2940817333207329,0.1225190626915063,10.000003814697266,10.0,14.142138321129512,-1.1613843692173162,0.6512229533754692,81.40286917193365,20.340000000000003
SGC2022yskrro,domain_20_120,6.719333333,-73.53816667,105.33,0.8,1.820716432,43,5,0.14901985139550575,0.22748300804040722,5,6.764577801862382,-73.60019556082159,130.0,0.4241476886116871,0.2279486705382982,14.142138321129512,10.0,17.320510278105544,-0.5422330415080374,0.6509801486044943,81.37251857556177,24.67
SGC2025ecjjfr,domain_20_120,6.393333333,-73.64133333,111.67,0.8,2.967428285,97,6,0.14976189342547985,0.22098232670810253,6,6.584915566864178,-73.60019556082159,100.0,0.2665323758735992,0.1091401247758659,10.0,-10.0,14.142135623730953,1.27807093813301,0.6502381065745202,81.27976332181501,-11.670000000000002
SGC2023igckjk,domain_20_120,6.392166667,-73.6595,106.65,0.9,2.295235693,71,5,0.25020190321055824,0.3476190136145355,5,6.495084449365076,-73.69070129433389,110.0,0.18490679081789,0.18490679081789,0.0,0.0,0.0,0.0459715651035956,0.6497980967894418,72.1997885321602,3.3499999999999943
SGC2025wzqrgx,domain_20_120,6.276262796,-73.49957824,106.4453125,0.9,2.146049215,26,5,0.2513315653202068,0.32747549112845037,5,6.495084449365076,-73.60019556082159,130.0,0.4055865824656869,0.2335405480679263,14.142138321129512,10.0,17.320510278105544,-0.252231073640921,0.6486684346797933,72.07427051997702,23.5546875
SGC2023yrtdmq,domain_20_120,6.3905,-73.6665,101.48,0.8,2.212853994,100,5,0.15168674153905162,0.22769153919019797,5,6.315422214366873,-73.60019556082159,80.0,0.1740558424591909,0.1269420150137224,0.0,-10.0,10.0,0.969953990251586,0.6483132584609484,81.03915730761855,-21.480000000000004
SGC2023jxlwtr,domain_20_120,7.835833333,-73.624,98.89,0.9,2.134254588,52,6,0.25175978299487006,0.34488066632948566,6,7.7527200943525,-73.69070129433389,80.0,0.3478291538564373,0.2924364169671304,0.0,-10.0,10.0,0.663580267832625,0.64824021700513,72.02669077834777,-18.89
SGC2025ymegea,bucaramanga_nest,6.344166667,-73.56366667,120.2,0.8,2.826550166,101,8,0.15214308001257015,0.20873979696164607,8,6.405253331865975,-73.60019556082159,130.0,0.1441220552997818,0.1441220552997818,0.0,0.0,0.0,0.1040400495678586,0.6478569199874299,80.98211499842873,9.799999999999997
SGC2023vqhrub,domain_20_120,6.398,-73.6615,106.22,0.8,2.625171224,98,6,0.15271295106737426,0.1854344957065876,6,6.495084449365076,-73.69070129433389,120.0,0.0768979538836593,0.0768979538836593,0.0,0.0,0.0,0.0405981369149799,0.6472870489326258,80.91088111657821,13.780000000000001
SGC2023ypnccm,domain_20_120,6.498333333,-73.603,109.26,0.9,1.642958474,42,5,0.25339714466478347,0.3774580271891487,5,6.495084449365076,-73.60019556082159,100.0,0.1833593779306526,0.1775065181916323,0.0,-10.0,10.0,0.6991465881606622,0.6466028553352166,71.84476170391295,-9.260000000000005
SGC2023baskzy,domain_20_120,6.485166667,-73.53783333,112.67,0.9,1.97394882,32,5,0.2553204436029247,0.36634345991507333,5,6.67474668436328,-73.60019556082159,120.0,0.3878086167204695,0.2472003078980545,14.142138321129512,0.0,14.142138321129512,0.292661688954265,0.6446795563970753,71.63106182189725,7.329999999999998
SGC2024qrnhfe,domain_20_120,6.3135,-73.56616667,119.05,0.8,2.705562666,101,7,0.15597117410125905,0.25556775912758667,7,6.405253331865975,-73.60019556082159,130.0,0.1652481562703051,0.1652481562703051,0.0,0.0,0.0,0.1705367612973205,0.644028825898741,80.50360323734262,10.950000000000003
SGC2025twyqsf,domain_20_120,6.671166667,-73.688,96.9,0.8,2.41583263,74,5,0.15611516114030066,0.23035744360729346,5,6.67474668436328,-73.69070129433389,110.0,0.1662228409679585,0.1662228409679585,0.0,0.0,0.0,0.0475110141087498,0.6438848388596994,80.4856048574624,13.099999999999994
SGC2025wvcvfj,domain_20_120,7.628833333,-74.03433333,67.64,0.9,3.833591181,99,7,0.25611961936195404,0.3903110162945439,7,7.483226741855195,-74.05272422838306,50.0,0.5372988522460255,0.2866464888927355,10.0,-10.0,14.142135623730953,0.8023161419418621,0.643880380638046,71.54226451533845,-17.64
SGC2023asvunm,domain_20_120,6.568166667,-73.51283333,115.2,0.8,2.309179636,76,6,0.1563992745900915,0.2472656749295119,6,6.67474668436328,-73.60019556082159,130.0,0.3026310324440903,0.1856987756534329,14.142138321129512,0.0,14.142138321129512,0.2891258237352847,0.6436007254099085,80.45009067623856,14.799999999999997
SGC2023wwoogk,bucaramanga_nest,6.598166667,-73.4075,121.95,0.7,2.158877234,73,5,0.05645396942225652,0.08304000646819956,5,6.584915566864178,-73.41918405927181,130.0,0.1076440918427383,0.1076440918427383,0.0,0.0,0.0,0.0734536835249528,0.6435460305777434,91.93514722539192,8.049999999999997
SGC2022xonpvo,domain_20_120,6.792333333,-73.344,118.2,0.8,1.662694618,28,5,0.15717848890056627,0.2088067433828499,5,6.764577801862382,-73.41918405927181,130.0,0.2240596469159907,0.1119886244217905,10.0,10.0,14.142135623730953,-1.0205218686816622,0.6428215110994338,80.35268888742921,11.799999999999997
SGC2023dcdodo,domain_20_120,6.556,-73.55483333,111.82,0.8,1.888008157,31,4,0.15732972892299213,0.20240764578678955,4,6.67474668436328,-73.60019556082159,130.0,0.4471894156387002,0.2134376663147851,10.000003814697266,10.0,14.142138321129512,-0.9178771252244982,0.6426702710770079,80.33378388462599,18.180000000000007
SGC2023scytrc,domain_20_120,7.31765396,-74.4568589,52.0703125,0.9,2.07929632,25,7,0.2575104576968036,0.3739990055489606,7,7.21373338935789,-74.41474716243223,40.0,0.2451291152396875,0.2451291152396875,0.0,0.0,0.0,-0.0362653955016689,0.6424895423031964,71.38772692257737,-12.0703125
SGC2024cucgzy,domain_20_120,7.6045,-73.86416667,80.52,0.8,1.570102882,40,5,0.15864509362941406,0.2369127731857496,5,7.393395624356093,-73.96221849487077,100.0,0.3577199454847221,0.1542149624915816,10.0,10.0,14.142135623730953,-0.0177079401368018,0.641354906370586,80.16936329632324,19.480000000000004
SGC2022ylrmph,domain_20_120,6.6165,-73.68833333,106.95,0.8,1.844513472,51,5,0.15876419272022343,0.21415397577694287,5,6.67474668436328,-73.69070129433389,130.0,0.2435008184079515,0.1318197632424581,0.0,10.0,10.0,-1.0386402341108294,0.6412358072797766,80.15447590997206,23.049999999999997
SGC2022tmzlgb,bucaramanga_nest,6.589833333,-73.39416667,123.09,0.9,2.065109789,68,6,0.2592879763399763,0.39715475628160846,6,6.584915566864178,-73.41918405927181,140.0,0.3410324950123763,0.236732851395195,0.0,10.0,10.0,-0.8253382108989022,0.6407120236600237,71.19022485111374,16.909999999999997
SGC2024uqedjr,domain_20_120,6.3715,-73.64333333,109.48,0.8,3.113011134,96,5,0.15959810001653998,0.23376415786927607,5,6.495084449365076,-73.69070129433389,120.0,0.3889692693267532,0.1462440906708366,14.142135623730953,0.0,14.142135623730953,0.4297549816097792,0.6404018999834601,80.0502374979325,10.519999999999996
SGC2023aquzjv,domain_20_120,6.374333333,-73.628,110.82,0.8,2.560312989,100,6,0.1624876390610098,0.2414135607003036,6,6.495084449365076,-73.69070129433389,120.0,0.0944138823401563,0.0944138823401563,0.0,0.0,0.0,0.0532172900442287,0.6375123609389902,79.68904511737378,9.180000000000007
SGC2025obtnnt,domain_20_120,6.4005,-73.6375,110.32,0.7,1.93888797,40,4,0.06282968300960153,0.08458748245855786,4,6.495084449365076,-73.69070129433389,130.0,0.2935567542565903,0.0639522468277532,10.0,10.0,14.142135623730953,-1.188143968637494,0.6371703169903984,91.02433099862834,19.680000000000007
SGC2022yydkev,domain_20_120,6.33,-73.59783333,116.57,0.7,2.363384019,84,4,0.06329029979028997,0.08956517924027446,4,6.405253331865975,-73.60019556082159,120.0,0.1398059273630649,0.1171870884564445,0.0,-10.0,10.0,0.7505477019026205,0.63670970020971,90.95852860138714,3.430000000000007
SGC2026edqjlj,domain_20_120,6.5675,-73.7495,96.91,0.9,1.747403622,34,5,0.26361245445889947,0.41139883412808265,5,6.584915566864178,-73.78120702784618,110.0,0.4703992066512265,0.2858082747219362,14.142135623730953,10.0,17.320508075688775,-0.4511760539442946,0.6363875455411006,70.7097272823445,13.090000000000003
SGC2026ddghiv,domain_20_120,6.207666667,-73.6595,115.58,0.7,1.899628997,43,5,0.0653117452581498,0.09532454850014953,5,6.315422214366873,-73.69070129433389,120.0,0.0988061637018954,0.0628104323798545,0.0,10.0,10.0,-0.8445003196717096,0.6346882547418502,90.66975067740718,4.420000000000002
SGC2023mrxuju,bucaramanga_nest,6.870333333,-73.31,126.53,0.7,2.849289253,83,4,0.06599643314070185,0.09686698218340192,4,6.854408919361483,-73.32867832575951,140.0,0.1415119120674701,0.1221605235946197,0.0,10.0,10.0,-0.6515517372250592,0.6340035668592982,90.57193812275689,13.469999999999999
SGC2025zfwjcv,domain_20_120,6.526166667,-73.528,116.07,0.9,1.802118722,41,7,0.26601472838901463,0.4088946983603471,7,6.584915566864178,-73.5096897927841,140.0,0.2425529334790165,0.2287011435385969,0.0,10.0,10.0,-0.8851626936907664,0.6339852716109854,70.44280795677615,23.930000000000007
SGC2025rhxyoj,domain_20_120,7.072166667,-73.50133333,105.5,0.8,2.332794662,71,5,0.16689296890024152,0.24786685071706527,5,7.034071145792724,-73.5096897927841,120.0,0.1436063214318658,0.1436063214318658,0.0,0.0,0.0,-0.0053634061937142,0.6331070310997585,79.13837888746981,14.5
SGC2024mguvkv,domain_20_120,7.805833333,-73.31583333,111.86,0.9,2.016604821,42,5,0.2680814649601265,0.37508636280743274,5,7.842551211851601,-73.41918405927181,90.0,0.4380601779256806,0.2977960157257986,14.142135623730953,-10.0,17.320508075688775,-0.2486121715792606,0.6319185350398735,70.21317055998594,-21.86
SGC2025yuczzx,domain_20_120,6.544,-73.68766667,104.45,0.9,2.609174812,98,8,0.2681086251562561,0.45118792650478945,8,6.584915566864178,-73.69070129433389,110.0,0.2298521068007465,0.2298521068007465,0.0,0.0,0.0,0.1245378511543187,0.6318913748437439,70.210152760416,5.549999999999997
SGC2025cuemts,domain_20_120,6.237333333,-73.73133333,100.88,0.7,1.981535084,77,4,0.06828946636415635,0.09896739123904008,4,6.405253331865975,-73.69070129433389,100.0,0.0405745258144052,0.0405745258144052,0.0,0.0,0.0,0.0454248635882255,0.6317105336358436,90.24436194797767,-0.8799999999999955
SGC2024aihpqa,bucaramanga_nest,7.063666667,-73.304,142.94,0.7,2.607287385,91,5,0.06892763995729267,0.1017817437840513,5,7.034071145792724,-73.32867832575951,140.0,0.10035099641384,0.0958837289804712,0.0,-10.0,10.0,1.176446781513235,0.6310723600427073,90.15319429181534,-2.9399999999999977
SGC2023akwqoi,domain_20_120,6.5125,-73.5185,115.78,0.8,2.49765065,74,6,0.17027516659163203,0.2795390205245187,6,6.67474668436328,-73.60019556082159,130.0,0.2806696327934866,0.1896061527505627,14.142138321129512,0.0,14.142138321129512,0.2929778396137159,0.629724833408368,78.715604176046,14.219999999999999
SGC2025zlmjrr,domain_20_120,7.5395,-73.8155,84.0,0.9,1.591983318,35,7,0.27058904323147626,0.4200952169348021,7,7.393395624356093,-73.78120702784618,100.0,0.5481253612207087,0.3046983856115149,10.0,10.0,14.142135623730953,-0.0853164860620019,0.6294109567685238,69.9345507520582,16.0
SGC2025yqvnxd,domain_20_120,6.404166667,-73.53466667,115.84,0.8,1.809791845,30,4,0.1711198330712608,0.24996760472083399,4,6.584915566864178,-73.60019556082159,140.0,0.3065147905511018,0.1963985805233824,14.142138321129512,10.0,17.320510278105544,-0.4715691838628064,0.6288801669287393,78.6100208660924,24.159999999999997
SGC2023nknfaz,domain_20_120,7.480833333,-73.46383333,114.21,0.7,1.892497965,32,4,0.07126055506688136,0.1025161913714289,4,7.393395624356093,-73.5096897927841,120.0,0.0834991855546683,0.0834991855546683,0.0,0.0,0.0,0.1678663273278999,0.6287394449331186,89.81992070473123,5.790000000000006
SGC2022zszise,domain_20_120,6.429,-73.69483333,103.32,0.7,1.295345873,18,4,0.07209764803332369,0.1046924809611841,4,6.405253331865975,-73.69070129433389,110.0,0.1812397228286494,0.1408068702842091,10.0,10.0,14.142135623730953,-0.7130251467934006,0.6279023519666762,89.70033599523947,6.680000000000007
SGC2025kizykm,domain_20_120,6.5555,-73.51166667,116.0,0.7,2.083514495,39,4,0.0751016390830274,0.11281886854289644,4,6.67474668436328,-73.60019556082159,120.0,0.143779271200591,0.0960301343297928,0.0,10.0,10.0,-0.8607835180221208,0.6248983609169726,89.27119441671037,4.0
SGC2026amcurt,domain_20_120,6.5745,-73.50283333,114.8,0.8,2.274814904,85,8,0.1751884100935628,0.2497364956365401,8,6.67474668436328,-73.60019556082159,130.0,0.2498827738286088,0.1862207430796386,0.0,10.0,10.0,-0.7582541658431552,0.6248115899064373,78.10144873830465,15.200000000000003
SGC2023auykoo,domain_20_120,6.368,-73.76683333,57.99,0.9,1.165788168,20,4,0.2754394467438145,0.40455967558506395,4,6.584915566864178,-73.87171276135847,60.0,0.4245839641965301,0.3405783803145155,14.142135623730953,0.0,14.142135623730953,0.5162713344476773,0.6245605532561855,69.39561702846505,2.009999999999998
SGC2023fwgpfh,domain_20_120,7.498,-74.17633333,66.2,0.7,1.724195659,40,4,0.07566796645574343,0.10560535143842703,4,7.303564506856992,-74.14322996189536,50.0,0.5648935503523108,0.0820920098662323,10.0,-10.0,14.142135623730953,0.8300973932842899,0.6243320335442565,89.19029050632237,-16.200000000000003
SGC2024pkfxmx,domain_20_120,6.264666667,-73.63816667,111.89,0.8,2.434858947,100,6,0.17581883932368927,0.26184714240800133,6,6.405253331865975,-73.69070129433389,130.0,0.3237310150156855,0.2078129270512032,14.142135623730953,10.0,17.320508075688775,-0.1992168765640816,0.6241811606763108,78.02264508453885,18.11
SGC2025jflrnd,domain_20_120,7.282333333,-73.83066667,99.0,0.8,4.382323539,99,6,0.17607646805003999,0.26095080870288,6,7.21373338935789,-73.78120702784618,110.0,0.2115329716488518,0.2115329716488518,0.0,0.0,0.0,0.1031387169120208,0.6239235319499601,77.990441493745,11.0
SGC2025mvbjzi,bucaramanga_nest,6.377666667,-73.49,124.74,0.9,2.17602218,66,6,0.2772717991911638,0.4158137461481832,6,6.315422214366873,-73.60019556082159,140.0,0.3295399229476115,0.3189608479104601,10.0,10.0,14.142135623730953,-1.5811555064483187,0.6227282008088362,69.1920223120929,15.260000000000005
SGC2023awozcj,domain_20_120,6.3455,-73.56966667,111.91,0.8,2.062288472,37,4,0.17805595718386644,0.21232116937163564,4,6.405253331865975,-73.60019556082159,130.0,0.1707405988302341,0.1406473055465766,0.0,10.0,10.0,-0.8777074384246344,0.6219440428161336,77.7430053520167,18.090000000000003
SGC2025wtkjxz,domain_20_120,6.599666667,-73.50883333,115.94,0.8,1.697061022,40,4,0.17911179286478565,0.26222428797692676,4,6.584915566864178,-73.60019556082159,120.0,0.1868866030760224,0.1745186379815668,0.0,10.0,10.0,-0.9308752131626205,0.6208882071352144,77.6110258919018,4.060000000000002
SGC2022xvoqcl,domain_20_120,7.646,-73.46016667,112.82,0.7,2.263371587,53,4,0.08150229271296874,0.1022486638908024,4,7.662888976853399,-73.5096897927841,100.0,0.0714404739264232,0.0640874545459538,10.0,0.0,10.0,-0.904500285442813,0.6184977072870312,88.35681532671875,-12.819999999999993
SGC2025bbjrpd,domain_20_120,6.902333333,-73.397,112.87,0.7,2.210621816,60,5,0.08208204295454988,0.11596338164782441,5,6.944240028293622,-73.41918405927181,110.0,0.1016418909260792,0.1016418909260792,0.0,0.0,0.0,0.1634903607047313,0.61791795704545,88.27399386363572,-2.8700000000000045
SGC2023hovoaf,domain_20_120,7.1045,-74.49466667,50.44,0.8,2.026344703,47,5,0.18224701767184223,0.26823805407951895,5,7.034071145792724,-74.50525289594452,50.0,0.166059947550511,0.166059947550511,0.0,0.0,0.0,0.0568170211593255,0.6177529823281578,77.21912279101971,-0.4399999999999977
SGC2024vsdtti,domain_20_120,6.57,-73.4535,118.0,0.8,1.898624241,28,4,0.18275424494605377,0.27308352823563875,4,6.67474668436328,-73.5096897927841,110.0,0.1389532256300397,0.1389532256300397,0.0,0.0,0.0,0.0570057025334787,0.6172457550539463,77.15571938174328,-8.0
SGC2025szebul,bucaramanga_nest,6.878333333,-73.29683333,130.44,0.7,2.529841105,66,6,0.0828683204651778,0.1279641809861793,6,6.854408919361483,-73.32867832575951,150.0,0.1240208466370809,0.0641066158327889,0.0,10.0,10.0,-0.8946979912127802,0.6171316795348222,88.1616685049746,19.560000000000002
